PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
329784056.833438,255987401.659325,425321066.616695,606479058.110876,725222472.300941,767200477.998242,644974961.538095,384461049.503941,258309859.566196,153945453.165631,243947237.149252,354284949.753851,524080291.518199,261379325.512906,408185138.269363,454634000.444741
671842136.474485,556228853.735104,344518464.053413,81426655.1219906,495292669.899268,639245999.353958,739757158.134316,805575512.616304,845248402.120248,894474518.285703,961587033.264482,1017126683.32328,1015350616.50253,604136786.520536,511341534.796057,338545877.335817
42795494.7227982,189252335.294266,342198956.869974,753992748.128655,790157849.851368,1169106898.34872,978426068.270519,526127666.179377,881866301.885058,757852338.907359,383692533.074164,411553251.353825,169400862.003818,125331045.552626,201130714.979,373970767.745922
449771600.081941,378030975.442734,347975329.268755,126834700.569785,230827380.8041,424204658.989156,748441653.041273,825134465.634671,1165716938.72479,1015247492.12455,818766576.824888,793598455.217252,789751030.848246,582378807.404239,238904136.136628,290721359.706292
239044917.637279,59834324.8942478,123487669.084743,508888562.347496,410719977.134256,753254199.938472,727369554.977265,902526714.537297,761140018.084908,617226024.452276,686444795.635214,596288732.656361,401454475.427973,382244157.56098,92554189.5475316,353740150.624185
329489273.102107,430399340.425785,371898100.807305,171071588.6595,270795781.954629,343540272.879093,528257747.983135,569727300.557884,514636031.18974,591969554.719365,532082976.278048,439224394.480419,425147269.986417,423071894.013833,327828265.985669,376383521.798497
158638432.714893,171404979.996422,120246067.307097,101659897.660185,87341417.8762479,217294348.734653,365736742.035968,716065738.793479,616365627.808244,634715222.677919,717645392.888947,852458734.090437,847155581.870042,654029013.778305,364358543.149923,513528785.707275
514725029.725287,692170307.507491,427496470.283336,456877782.252686,872926744.22651,648993826.317086,443182025.931356,583694803.73254,112010698.14709,433530312.385219,646343323.181307,799020695.961028,792802178.963217,645337991.123223,481586851.527445,590362463.615513
878629654.781244,757971098.671623,924328061.444829,797761592.630077,808469723.926667,602922340.664818,449245407.699726,548810436.295938,389949764.078493,64381767.9298327,243641664.177517,389168651.028468,181323356.134931,324646314.719876,511496878.842263,768494070.213328
354497896.515818,147870123.033259,230766914.613832,19737759.9777084,139028636.584812,126742257.093364,73840934.1227053,100227748.254726,98180855.6074353,89242760.4338807,224583694.304439,185943022.144086,418223227.973603,272841649.683116,362879101.975064,307407666.100687
415747949.391671,459019515.639964,700603467.494085,409911483.494203,631479321.813278,451267241.004647,637763730.610031,386052075.745095,432617675.544425,366336850.688023,139319677.28506,32635324.4728888,203013866.846004,184990062.097379,119387086.593952,373459360.596379
300274059.522087,486719868.064559,342285569.483503,402886026.401544,511182476.308493,277440629.044661,209747972.406588,117575145.8765,238832541.856058,203904062.485096,325764940.075633,485661533.017552,505448777.212873,258654320.795831,395472698.958956,124558506.001711
757269814.201176,426239464.859326,585092119.837777,668730763.380491,635632803.643169,753820202.099088,649277998.923016,641284557.796465,978374633.578104,672749711.872251,700338942.838455,703687823.525714,416394076.307769,539740646.775096,426851557.174211,606912461.658452
557555933.576423,245981037.007852,721067796.929708,431799866.36991,344066989.313851,207656792.502022,145945713.074223,164035460.564818,258656622.066195,422084547.658127,626586594.936376,277872020.664736,318762051.573691,441078855.0615,520904510.561345,275610455.552503
581774026.734612,348670976.961245,224218434.011876,196752170.634312,175820890.772239,159064586.342808,468596072.96503,561819817.897667,577644679.692639,592578138.466112,549163600.639,379430308.265492,623241906.375096,435255636.860227,462235579.480577,632924876.89297
292142057.010758,473861503.13027,410736807.22539,320229271.444302,430638725.627051,162467865.429936,130404006.888639,108704943.443954,265055521.357821,446306835.993666,551560210.019999,605903781.6852,461069115.025925,499966416.556713,430901389.059013,462627404.403311
412487328.84543,386711091.33159,577886021.650295,588438598.646171,546709101.848983,651305446.082628,638507579.408319,612882283.59912,476661320.795827,339711450.01363,313163346.973994,161070059.171251,296228882.136227,161122614.000391,61306972.3316334,438554252.221019
167320095.581469,57379355.1965968,308918591.732202,67663799.1462072,445273012.411273,373698610.29276,405237675.509024,454147261.899799,366359957.391695,515417672.281384,506215838.303022,220165934.586683,426152548.577757,401499917.22839,309835822.095941,406741970.084242
370893891.723967,480295265.469544,404657026.172865,714243830.974871,842433010.654667,659455972.029525,560101401.887718,784110436.429882,688161477.823793,451905595.822764,448985928.169729,383055645.023661,173929141.87579,175752131.532139,207022502.709353,344391989.915295
346238110.94096,343100618.539282,579861253.502669,788604475.71482,756359726.443464,972592271.408052,953151394.524754,870446844.451602,601756261.547818,578199462.200239,519836039.542597,383371926.747576,252481490.222365,697325890.052775,662164756.668393,415235604.793316
193799775.730718,128862595.032795,449050066.072647,321973883.337502,410993317.184129,470793171.740595,447670357.476238,562668276.297787,248059117.426981,421730097.311075,447975624.290897,364322919.947015,237819282.144544,195268302.823277,244056753.621113,152232454.075751
490128658.933707,629213169.362618,686662782.750135,708438786.334258,944144968.883615,1051797740.58391,1038306358.47847,851169975.690138,892053815.753094,850760823.109951,856690209.49025,546148540.115833,495163535.812595,599317291.107464,620632378.37672,604297369.073938
411119931.797499,315632364.550804,339001743.201136,233985774.654386,509220224.723439,666049558.32849,626450195.676537,547731484.09298,469971687.585746,426015631.469859,651952870.670488,357550347.396235,145659407.322071,341724123.936708,520913228.567458,561386470.598398
293681434.479349,90230832.6131744,313325682.753524,194199789.425408,458050339.213834,573969024.562624,671011223.148744,689130923.92208,731728783.548758,501243510.764486,664370812.257281,645194942.940474,343728542.788621,309582781.862413,261098988.213503,320113892.640886
587177638.410248,821473882.419038,937418124.739824,714039966.761222,736644931.591173,925054291.716382,716249534.114052,664129583.294173,746442195.703028,967293524.833294,475822524.322527,369952581.721163,436993427.422948,794959063.971938,769677156.740256,855831636.357285
58788969.5137967,307391088.009815,92541750.4614977,167593434.463102,187964816.138843,213618920.229375,283500135.256917,544803525.154464,456312931.574164,321952765.878198,262082734.244194,254396741.592085,80138428.0867227,230101458.864886,313486552.060462,386564359.822062
355453109.97679,565772182.259689,465709525.210084,607337310.741971,339263395.612079,319197656.537808,427494888.623793,152550403.14617,403150466.075132,639271065.289382,609779460.414062,527872372.68927,426897822.491074,220103379.422597,443746416.298945,424567967.447698
564272622.157218,646291969.36787,445836703.124783,431450213.000813,210475304.51838,166642289.068379,364874060.213986,173602137.812555,381285929.054162,161186864.429323,497055055.626722,670163536.29158,240594040.938797,579325189.573324,547718771.523477,442760216.591045
605564486.79403,513072288.281026,529266726.892362,500923144.967103,703577474.425998,567434421.005336,257626649.683733,385506513.002695,475133401.680076,322272987.795689,344113909.649559,224521498.600015,127302329.503885,329574461.050587,464164728.822201,526176998.515128
362990903.660644,133487649.625002,265871260.599212,223697791.538248,322381265.000736,366999183.061002,315431603.325611,576970023.373237,394354256.441833,427677119.713581,133567462.979008,228112662.022201,165482023.693239,335833299.700854,38074315.3536916,201881080.41734
526196141.96434,358774242.420225,614399815.064548,778228287.160764,513689798.072272,502099313.96177,519604304.593408,101665326.763121,169147422.313321,230954727.606776,198621532.351572,484470686.59608,421659702.952742,572156686.972625,586962831.40878,312169671.749247
259010052.055509,127042930.454079,132465949.221597,134076500.810985,165593437.508838,114078049.094677,208623744.84991,169917615.554372,270230568.687413,167844865.275384,407020133.976953,349234733.761541,367694549.926892,347289869.641275,278283179.73168,9760752.53762806
987654584.027237,789967722.084377,841262850.256216,814353315.238039,702243650.349236,671522340.335233,577284834.280923,636780368.247249,627901729.717678,694097829.968444,420105306.092342,584864132.873956,575806919.499027,848758317.601229,790043015.919814,967465056.778975
503027545.881573,500637358.475142,496499704.553241,445005642.164433,392740028.616401,437309256.555696,554717081.309954,517216555.48287,399467946.164817,265395729.617167,279432706.102269,229125841.431281,260507068.700318,434485264.047423,440316059.339568,586459813.876184
339613823.955778,477563423.81009,625003284.216998,501788094.901263,385803928.157824,324912150.410867,654945871.813329,525595665.1297,505719858.917036,455314024.356017,312525494.607161,260682916.61484,88243206.6119872,489367165.73925,238961380.320642,437235133.627676
565194659.239663,584711594.550089,443638079.568092,480117692.224511,297727961.76068,261486691.000156,250683299.553332,374562419.985232,554565233.57301,392150387.066444,357435940.869362,476891465.563246,549869447.558534,418853503.994881,470267249.358657,826765347.562372
183585032.982345,272208728.411883,253441474.831226,175708602.548637,134155405.95786,199558004.361413,417237881.407113,356230190.369113,284555242.370364,297170454.523747,204446100.803172,373901541.192182,312521828.626724,164693341.345836,242837515.596618,154622097.879036
222536125.008412,644275607.727344,346114519.504616,558563904.184347,546704389.230944,459450414.008638,671069741.667233,254265009.993558,386048333.820643,346185846.017851,156758835.078058,164919962.27274,243780765.333015,321357409.31702,370680374.255823,389006158.523663
283056627.782814,220449387.889179,392233721.759021,298590950.20158,483438155.251928,63160681.3069926,422097582.075638,523547971.75762,466040515.256739,538051862.568576,245612057.316031,509763736.970045,360706811.755215,131081613.391599,213340635.766182,347384780.240047
392306337.96788,489631897.231489,816315576.297046,615397427.882201,599328018.203323,408284794.640719,901878195.395368,892745418.896216,682466893.218631,685899179.169762,542084793.57316,764920569.160887,684866198.648438,884632335.49913,715093041.839845,598490932.818444
470122641.080643,399238492.901126,247940275.55936,483686736.361828,251807316.679186,237790342.875966,513336816.40127,259696476.267925,428392041.663307,458461754.456635,739548146.484855,664702089.836075,768499478.761974,563380454.247681,400475611.98316,680322518.132364
1121018512.16098,729158171.804699,486182282.615769,760859242.601464,736319677.732169,535444247.019423,358293436.575792,425771975.698766,344578474.877981,598337286.281691,635769432.215365,789405171.808941,810991120.447015,955528079.671452,753261404.420737,845884901.792515
516760877.755713,534001562.971576,607762912.799817,745026163.674103,676008379.952177,572664234.48128,838100499.802701,428379085.45558,530047725.308008,261255529.247282,340770108.240091,797457916.158429,767299692.923565,396047336.744125,500302756.512303,665997705.398505
437706933.116661,256953323.467191,143499915.521307,289949547.043909,434343369.349747,31128470.8278971,424843843.608134,552941987.675324,429614881.004799,204184286.185034,304723359.71874,287043485.742375,389583078.121683,443628466.823864,50546147.0838834,276729365.182297
607549528.598717,553597507.496648,428388017.530914,672377089.891777,602076870.668503,522368303.426835,535076883.803997,536949883.339778,272352836.095147,672646784.476886,245876374.19009,335219436.573613,434776746.312524,471304366.174343,414482222.160458,510657471.699218
424627222.952232,427399983.356618,466403243.130172,454677039.203457,212171021.449817,241419075.258373,277027246.740315,299157582.190763,382568002.926597,641839867.467919,729347185.104341,389836715.836218,489992992.588463,564390205.182458,481773368.114419,327739746.231146
555887635.959118,300085207.297243,317363213.343851,617453060.246621,628000954.60569,447535794.061845,782300772.830574,623732160.650588,555139747.600884,515061172.741198,375815276.196749,325256436.816533,196598268.113021,451118575.089137,436071406.934023,300226211.063828
298288744.575543,429245093.370068,476586319.371486,272867584.930305,343085877.033261,186873436.903247,36692289.5606994,319401966.477991,384798077.872828,521712865.15395,763202550.887403,385171339.612222,486888022.030363,513489872.338966,287452614.76655,383658206.779083
262664250.346788,257981187.839872,74049704.247549,187187769.996496,57726798.729299,147731834.23856,295152480.265215,361619753.482255,48218293.6895077,435100021.794382,404013935.090949,648843805.567021,448836777.287278,448383092.730136,137620600.450833,91249176.5364238
662437057.772084,584545040.973283,564403488.184744,730516512.658454,592238209.598812,608925262.937194,536648370.660792,342765973.23484,594534733.501923,701587219.465674,455446862.41697,530376057.154,177185191.97789,303638887.881927,602286603.526168,552254564.175452
437940534.30139,635366034.175136,766995639.642401,555495206.830267,440756751.150426,474698005.130182,487198722.881317,565506451.382562,506944155.085159,616577869.101795,504744374.305847,491995395.18037,599892112.954134,475804338.758896,532793215.332947,597409852.053496
174568825.583559,70306447.3265909,85959651.324419,308958451.317781,267965650.368587,334831416.509688,232601358.765255,404373168.872085,107025279.94215,89379321.3350683,389670481.738898,387475853.690162,253698372.976414,114443651.845644,273664030.63366,262209117.523225
450129362.990099,563138602.823859,415051142.118136,270467163.179162,583214516.906718,404119134.625521,338171272.392604,122278765.057672,240633778.738153,410381250.098852,449874554.697892,437237821.422193,212405997.022272,241646378.575194,625927062.806388,413267689.543511
335254872.820655,398004327.379248,477570653.24173,448320404.198403,347929941.67118,271478074.094162,233350783.119653,197922588.697025,305139550.17102,332386039.968768,474413425.127313,573955641.570266,208181387.563798,384882995.862407,546461981.344275,355260426.578874
310367841.169663,649017183.486951,384444037.98538,245767514.833936,461261541.331859,297057027.883075,353878651.990797,276489018.035147,433372262.288902,432233592.901451,731067947.182542,688199023.024686,596197606.698834,511659339.844641,621487442.855256,464745326.992
261971946.299675,457725646.392803,282863417.746509,375067412.654128,233176670.230497,352257895.119279,256973668.640903,115426122.303945,191707943.613777,342943077.647924,372184108.228506,56098766.5649199,204910579.09325,250995335.036566,261777328.831686,121414670.992326
220677075.385955,337875587.763356,334240852.657526,354090226.230844,192992003.009757,134374993.342191,125821296.039703,102622625.017979,243246611.71309,402198852.587738,445526833.705618,669373509.498434,462105228.788238,318784348.455485,466298276.485306,201368633.664457
426438252.464742,483750023.536292,423810984.185481,566299114.861756,770336000.868656,469101506.444262,421822366.695184,690029706.381117,697530491.007822,498120539.545903,344635132.139061,248284394.732707,218481390.592133,469472145.529929,179144704.280151,445230820.231121
444726031.5985,524954555.991057,391426403.548827,680734970.246636,674013979.790496,581269855.040365,709299195.523937,720914777.294842,519260751.233194,666705246.042409,730057990.447885,480851216.917881,131063558.546661,415471706.373166,351933778.708674,400209517.935333
555961351.85624,678325633.125443,387070366.336171,629678695.904498,547453893.775195,643928555.784439,421215030.069405,648451344.122924,797623429.355599,961458594.660945,790016990.453036,589826317.410344,560765659.802553,520459685.321453,462953011.359328,668604408.401909
876535561.307859,1006221529.25119,649486114.959258,713868312.407591,882966767.403492,825591839.476584,864703145.960103,667145349.629287,489775937.16921,487672327.294117,450708863.825673,624222770.80785,593089743.913414,580230074.198176,492096669.580701,720008140.565421
920779030.835177,801308192.065893,528656522.135182,471336873.39946,773828035.582193,649524795.035122,556336396.172245,505621924.171054,337014880.947845,325271168.723636,180839153.70629,128987198.645791,601284274.614609,557570035.847155,335667553.124342,589906372.030933
278868053.776978,383099010.965173,355621377.790654,283489157.339938,200588000.678682,260719464.544825,341393959.564916,273571522.865402,480821119.618035,424097310.386921,552826406.204055,520833773.823246,372714318.486045,273065945.537598,543253052.482721,419880295.921451
107542654.702293,349747620.794354,304385313.318925,327552924.737375,329367207.047722,268433815.791274,443854673.941714,547628183.663889,397071451.713857,318809944.005221,445918361.995525,510773672.636128,555959174.29799,272561363.226391,291186926.861337,327601502.765205
143244332.254948,147999727.699935,298783204.966617,132998153.366339,242497858.527828,94172276.5324229,188017164.72374,173076445.279267,176714825.14073,525007499.810881,368516907.082856,357465578.968329,176809949.688398,185603666.909712,341749763.033499,220636386.238714
450303577.742335,464017386.821295,576968140.480289,478693182.498574,340029414.47822,136980594.076209,271422053.198721,344495899.632426,335087399.380579,380751955.542063,485089230.458431,362173915.881142,292490429.05164,238187916.394204,495901182.295518,295753428.472312
378833853.376603,587612258.768853,665411327.106464,516049904.261303,289877623.885455,189646893.506122,494892839.434327,213046411.826694,355406262.026353,391023695.016735,276533752.957374,560541155.625934,459364646.725975,458875314.954257,530523061.381316,330164624.113569
326114328.707766,317712935.375991,314211720.835413,293874103.743042,406896528.862107,365886437.755034,220273089.48496,275269788.303365,307701357.952558,478773263.058089,259382401.896705,31152218.5791976,167556750.539214,164488693.595849,248613325.572186,172758151.94648
42610177.5772737,43133449.314992,137337558.699637,166412952.622078,53385208.9848803,145142591.334011,248420034.341587,445132861.146094,259899707.393349,59231049.5389126,264465647.36987,149863502.806052,46884783.752089,212437503.96767,178646840.275091,129538929.454967
245808077.411447,293214367.402026,318957002.436572,339119144.069946,231881588.146791,86570950.2669811,171835092.142908,104367427.520982,169409701.774113,28770206.9245872,59827941.9510908,158649386.222901,128785531.513363,151308678.451758,240234696.089242,264646994.117544
292423776.105874,143490742.224283,230977429.911321,289268632.046027,218889265.556435,268643359.421004,358499596.752694,135635356.508742,168151443.740003,197176402.272923,266943887.849254,166994546.300577,309789240.525008,189288869.64098,63413131.7589276,199061210.381608
371759548.074109,209048905.075515,267537178.163838,451727444.57816,291191319.29024,227088776.962937,249227088.751016,313246415.855444,124640398.705767,181313740.881364,115308375.070267,425332329.442631,401682262.463042,96188485.3763774,330149838.974061,396379235.446732
436765426.721238,318365651.407476,150556518.078157,212560946.149155,250705717.182843,297297762.319514,40653302.8902348,349660080.487798,322077022.682732,15158031.3180542,246311422.674967,142474426.102839,144076121.847234,169688923.305094,266293596.764552,104274198.938375
603716676.717791,612110150.389907,339273058.006173,342762217.906788,361989031.0578,494980635.002297,348700182.386068,200927951.357346,102226435.793157,396533991.065729,361048249.999726,382955012.572459,556704710.332776,438604258.663825,176108327.498346,314271840.357548
426448295.492828,253498671.482919,82935483.4804246,487752758.76602,434070953.701347,257471215.394365,92917692.6395834,109523258.571978,233707998.126591,221806568.823411,243218234.032857,343723640.593704,228976821.986882,424293882.139186,291869417.47602,205193449.384284
586255520.704801,242723872.087722,239838772.165382,329133049.301369,212302092.357955,282410954.991336,173620975.945061,262153536.510358,255694029.13073,173288743.877594,413858143.924172,615604068.764467,465600139.976015,286506689.710796,583170308.41908,647437302.69741
677527111.219986,586183464.433751,726802680.43651,437851551.063544,558835433.783266,560942074.598899,495105206.290746,400971390.677928,345673284.300513,503026240.973057,577684149.593296,398248499.235692,296634570.188865,585560218.653659,458910773.331987,454126883.129172
445411887.199332,622899714.878247,475323902.909443,567221897.819022,423172207.393844,548459036.248902,544392704.282491,475743311.225175,547855177.06973,539398306.06524,558108146.087928,322808321.558651,383489781.614312,628060083.238232,598181820.304057,265527707.726009
373148607.796168,344682052.083804,64536200.3489068,326273974.192858,612726415.948253,713260305.641328,513449415.548632,205670215.42858,209502060.273281,264845052.993145,360592188.031266,50973812.0015981,137420545.014151,182635252.622226,284025480.251478,133456512.804282
486610480.951491,275637881.979295,273656058.590066,177737043.881615,195600737.935715,171958328.048778,15191271.642457,141974337.021375,263532559.40429,274875830.696518,233028691.722009,322763304.37468,549488350.531779,523993525.730181,207983848.869426,369549378.628264
237224653.46009,171159102.989959,298852513.014514,315245240.871502,38624160.1070019,183057032.372948,382184241.054866,86365407.7181932,91139283.0665379,453237540.624074,560451037.372704,576723154.465705,482864756.613966,314649356.61821,183565202.027598,207417648.239357
400580764.507908,501447848.706541,654300389.336925,572569807.683121,751545461.752476,621819636.923198,460921626.070057,430054447.527088,323600340.47653,659392214.073455,754595843.621032,603136554.475424,247326578.554926,388446853.246255,782446450.01951,818878473.032436
847619641.583441,795038883.214457,756576991.148157,938584106.136504,778118755.382636,474419837.802211,645025350.603653,527527783.335158,630379033.38593,847895323.55935,499269786.967773,763903679.44185,483695721.48562,709039997.073562,770818926.145195,753681477.510386
453861192.032236,523098522.332131,532954704.951282,577540172.838964,742874062.627208,781457830.158187,781869090.667435,727499265.47923,489788802.604425,319101312.640686,282151603.965308,345095411.219886,415213467.919715,437013423.782193,496593054.190726,665920190.74551
383831562.032839,270447957.100271,203777136.167489,534236300.495341,337964867.814885,195345711.690835,327746459.571123,341508815.257674,621566832.197519,705816239.348842,502289200.746511,369857504.754171,602117651.023081,279120238.486366,453317305.804552,414185808.710008
225669870.639403,289040209.983783,286066615.69321,232825955.026517,208490635.827354,224059151.069694,178280896.466771,192168988.833806,118268715.358057,297021255.991795,284576825.632509,497636259.23017,432840438.162361,366709248.542423,299093621.055534,85292368.0806293
232857711.16178,295518921.146123,405187107.696042,520669249.403123,362094443.825066,410017668.527598,465768229.700704,521723566.528093,541824518.625382,260272671.699399,290212313.071574,275000574.583679,322939568.505561,198700285.024197,266263873.920759,380410787.379068
328902546.615902,132887594.638875,256507245.686614,368248833.90639,481666510.509399,291146101.658861,428319602.694366,309108117.20089,217290171.033786,332047629.076671,303824725.362208,337010664.54146,218081879.381166,198368557.799044,257561108.135678,375983785.508514
366537299.787462,450017465.907345,355732783.673142,341130315.420816,350816356.421874,261292218.595491,656983647.189324,593265374.959514,632948912.393956,438430274.138203,134899495.680323,388871397.131002,231410869.797948,338866259.81583,385986005.931353,476118928.77517
433442048.473406,516046121.77944,544661043.870612,337353347.636137,173035053.933928,237720625.795103,115961087.39677,208337543.657405,257985272.571218,180546773.928923,366536788.462409,176556671.879577,478876103.197844,397784857.986086,409179361.541974,237353619.661387
347588155.950167,282649388.960684,323526985.349395,174300001.951264,153181998.221505,130726982.685571,315402673.566794,312281862.555556,216443065.958811,201684905.59734,26283555.3874465,338343657.258244,266719723.78366,242755435.117637,283627202.70873,371195459.500279
479797904.434846,462194529.479738,418723808.606852,319816921.489292,131477523.497546,245057663.913576,139986806.275554,311086141.62079,215402531.502843,138825026.159564,298632682.197232,526504740.076136,610736488.50429,507696843.696118,438918415.176741,377854491.630381
130430655.860406,204869237.225595,113430260.685075,124296572.674104,176344013.28652,145595231.114875,283188549.122253,197543084.572336,157006646.086835,326940496.432808,87261010.0263876,290802951.967025,136968009.531312,137973127.000795,170231386.271454,46357468.3359068
575734992.845825,545713024.077838,298735483.995002,475866720.401425,564040299.623404,276479699.471652,441874090.860346,178192364.535467,194854738.862176,249892885.743778,76627912.7241948,141362994.389951,421998233.977393,463999109.097132,447165185.949157,460180012.553663
447704987.275469,312782351.782335,483643240.067647,398283941.413254,125775349.363761,272664682.689239,315488471.025482,222460947.607121,490825725.153579,851362882.53969,755257747.632909,777206561.040898,764342027.063986,561678290.725731,619082080.954525,583143888.194309
437633355.572316,200614613.928068,317322953.260624,469261254.392805,401827629.328881,286059146.897206,407758318.408435,476914045.133463,573667764.63053,407323098.290334,562681683.900144,454174978.860356,410541810.290341,203311147.70983,525130997.533269,488463767.876856
354028765.974648,313990789.056373,316375723.279589,310309799.285885,297734230.670875,386743179.985638,262442388.997596,275921406.077976,184098473.411783,475880807.339259,521597657.236207,588148078.410511,595597203.372961,509967341.688875,571926034.739867,527013999.894682
657901563.98268,453776185.231095,739374611.016175,577168207.299454,582655321.213144,546742128.108683,375492749.063818,504416827.279819,445756650.413054,695720480.386938,591973839.976853,472406562.123704,583081802.145558,432170064.61914,508564210.853211,619985930.725137
589243892.936966,752422055.537485,720943263.422043,476019254.953603,452100204.433006,507033633.375523,441782248.495993,508957026.992938,515404951.136595,353068487.691436,556512426.847272,503196035.694074,632162027.343304,598491906.541296,651026011.134549,572820833.376151
593388259.029982,569013513.114038,692212970.051234,632361694.646079,629206553.675614,425546410.263396,510700296.279203,604333358.178836,320853545.184317,556148264.272253,415708343.748024,290345043.720013,379407539.412668,386983058.366298,371343373.09532,453926534.083451
907091785.995781,840221686.744922,744386299.930139,607396267.792341,766882482.844205,720479616.654598,638367791.959512,620392695.147076,553966516.362149,621636375.596079,768797384.684633,760518461.618634,861056318.264237,822508642.183546,882561050.907223,901286370.44708
742956036.436946,587098926.821178,539657017.145468,591510458.528906,761359061.532633,707018252.308624,621377174.114002,307748925.823307,341338315.218537,234453932.482847,473323898.407905,517930931.891569,327828006.970875,496615326.765055,453926367.175025,564037056.796657
608582763.496795,386109787.127429,517578139.386006,361898489.869751,392336152.035236,547396493.14199,393779133.467045,574394585.361706,549909855.210593,638781249.318782,384033902.85504,474912941.928123,305472100.410359,637719199.674028,649308431.894905,387044297.627397
569430339.231018,589750683.040381,518320348.460232,443709887.842603,485990349.874102,503947330.026707,408887666.761573,309837654.018933,216764839.70886,210614151.074512,119441985.177992,434842250.90759,313605052.85582,268713964.980934,294342576.14033,219911738.459038
279279628.516795,382910241.210867,324130364.293228,372084209.240465,190090274.732863,370530071.494624,144704123.752311,389627872.184206,256223436.600209,235163098.128625,246475356.795153,226151420.768385,263633329.469063,289324224.032025,553330920.666641,273617581.45977
191745675.184263,205315985.641676,316741904.494794,49887183.8266199,261907623.096609,267076617.615558,374647900.714918,134785858.136829,377188866.615972,208567810.817353,213936932.272353,338548846.561605,248562818.841087,346300201.231096,352983757.850166,30018799.1331464
355861487.280418,402261097.30978,304839934.014638,443542933.102377,449354975.072671,316455445.709207,508953074.979932,459766058.457478,361084193.168828,362446459.285438,347771898.09566,385691866.10159,453008817.356349,267125710.653015,379442106.925669,393330771.709318
392713833.801993,478410542.175698,460836308.534556,486313495.106504,390877575.937122,503449064.435483,552372093.287152,326588886.343663,293129496.715946,474697671.11391,464939145.162394,407591499.915417,555211467.966641,541851786.529982,445412985.771303,427189608.970813
485426314.095676,461352462.223356,318954434.393224,270414106.44041,431682602.75677,458359994.891834,483125260.980877,325098668.302686,363783509.710047,60409266.2890342,116883882.590282,226813523.897375,404562978.384082,456303741.003865,270960415.535362,232238678.724182
264623447.87421,166022038.360363,362627461.94933,521332392.178593,217802082.061945,78274505.1693306,268273591.398435,448028401.099838,416224969.117754,392805053.740403,405777843.391752,483351016.105923,212213933.377972,160283396.65564,285648850.513824,322609381.840865
689610882.381565,640748172.644422,527604971.382556,727443133.346019,548876603.352646,466893517.146799,663443910.975066,472112615.100534,344952399.359053,386311731.077815,738214395.205336,703698462.582014,578972235.562963,638465093.640286,743895839.52217,775627384.153286
193818796.206307,80529415.8546765,102472760.890188,199025332.950206,229827744.074951,185289266.593266,131771705.307571,48573929.6221859,233743093.519846,335024855.810487,182381745.883368,201468352.883304,284079463.788426,262024667.231951,30422058.5114397,81135544.5078995
